region_id|name|type|barangay_number|district_number|district_name|zip_code
11|Quezon, Bukidnon|Municipality||||8715
11|San Fernando, Bukidnon|Municipality||||8711
11|Sumilao, Bukidnon|Municipality||||8701
11|Talakag, Bukidnon|Municipality||||8708
11|Valencia, Bukidnon|City||||8709
11|Catarman, Camiguin|Municipality||||9104
11|Guinsiliban, Camiguin|Municipality||||9102
11|Mahinog, Camiguin|Municipality||||9101
11|Mambajao, Camiguin|Municipality||||9100
11|Saglay, Camiguin|Municipality||||9103
11|Bacolod, Lanao del Norte|Municipality||||9205
11|Baloi, Lanao del Norte|Municipality||||9217
11|Baroy, Lanao del Norte|Municipality||||9210
11|Iligan City, Lanao del Norte|City||||9200
11|Kapatagan, Lanao del Norte|Municipality||||9214
11|Karomatan, Lanao del Norte|Municipality||||9215
11|Kauswagan, Lanao del Norte|Municipality||||9202
11|Kolambugan, Lanao del Norte|Municipality||||9207
11|Lala, Lanao del Norte|Municipality||||9211
11|Linamon, Lanao del Norte|Municipality||||9201
11|Magsaysay, Lanao del Norte|Municipality||||9221
11|Maigo, Lanao del Norte|Municipality||||9206
11|Matungao, Lanao del Norte|Municipality||||9203
11|Munai, Lanao del Norte|Municipality||||9219
11|Nunungan, Lanao del Norte|Municipality||||9216
11|Pantao Ragat, Lanao del Norte|Municipality||||9208
11|Pantar, Lanao del Norte|Municipality||||9218
11|Poona Piagapo, Lanao del Norte|Municipality||||9204
11|Salvador, Lanao del Norte|Municipality||||9212
11|Sapad, Lanao del Norte|Municipality||||9213
11|Tagoloan, Lanao del Norte|Municipality||||9222
11|Tangkal, Lanao del Norte|Municipality||||9220
11|Tubod, Lanao del Norte|Municipality||||9209
11|Aloran, Misamis Occidental|Municipality||||7206
11|baliangao, Misamis Occidental|Municipality||||7211
11|Bonifacio, Misamis Occidental|Municipality||||7215
11|Calamba, Misamis Occidental|Municipality||||7210
11|Clarin, Misamis Occidental|Municipality||||7201
11|Concepcion, Misamis Occidental|Municipality||||7213
11|Jimenez, Misamis Occidental|Municipality||||7204
11|Lopez Jaena, Misamis Occidental|Municipality||||7208
11|Oroquieta City, Misamis Occidental|City||||7207
11|Ozamis City, Misamis Occidental|City||||7200
11|Panaon, Misamis Occidental|Municipality||||7205
11|Plaridel, Misamis Occidental|Municipality||||7209
11|Sapang dalaga, Misamis Occidental|Municipality||||7212
11|Sinacaban, Misamis Occidental|Municipality||||7203
11|Tangub City, Misamis Occidental|City||||7214
11|Alubijid, Misamis Oriental|Municipality||||9018
11|Balingasag, Misamis Oriental|Municipality||||9005
11|Balinguan, Misamis Oriental|Municipality||||9011
11|Binuangan, Misamis Oriental|Municipality||||9008
11|Cagayan de Oro City, Misamis Oriental|City||||9000
11|Claveria, Misamis Oriental|Municipality||||9004
11|El Salvador, Misamis Oriental|City||||9017
11|Gingoog City, Misamis Oriental|City||||9014
11|Gitagum, Misamis Oriental|Municipality||||9020
11|Initao, Misamis Oriental|Municipality||||9022
11|Jasaan, Misamis Oriental|Municipality||||9003
11|Kinogitan, Misamis Oriental|Municipality||||9010
11|Laguindian, Misamis Oriental|Municipality||||9019
11|Langonglog, Misamis Oriental|Municipality||||9006
11|Libertad, Misamis Oriental|Municipality||||9021
11|Lugait, Misamis Oriental|Municipality||||9025
11|Magsasay, Misamis Oriental|Municipality||||9015
11|Manticao, Misamis Oriental|Municipality||||9024
11|Medina, Misamis Oriental|Municipality||||9013
11|Naawan, Misamis Oriental|Municipality||||9023
11|Opol, Misamis Oriental|Municipality||||9016
11|Salay, Misamis Oriental|Municipality||||9007
11|Sugbongcogon, Misamis Oriental|Municipality||||9009
11|Tagoloan, Misamis Oriental|Municipality||||9001
11|Talisayan, Misamis Oriental|Municipality||||9012
11|Tudela, Misamis Oriental|Municipality||||7202
11|Villanueva, Misamis Oriental|Municipality||||9002
12|Compostela, Compostela Valley|Municipality||||8803
12|Laak, Compostela Valley|Municipality||||8810
12|Mabini, Compostela Valley|Municipality||||8807
12|Maco, Compostela Valley|Municipality||||8806
12|Maragusan, Compostela Valley|Municipality||||8808
12|Mawab, Compostela Valley|Municipality||||8802
12|Monkayo, Compostela Valley|Municipality||||8805
12|Montevista, Compostela Valley|Municipality||||8801
12|Nabunturan, Compostela Valley|Municipality||||8800
12|New, Bataan, Compostela Valley|Municipality||||8804
12|Pantukan, Compostela Valley|Municipality||||8809
12|Bansalan, Davao del Sur|Municipality||||8005
12|Davao City, Davao del Sur|City||||8000
12|Digos, Davao del Sur|City||||8002
12|Don Marcelino, Davao del Sur|Municipality||||8013
12|Hagunoy, Davao del Sur|Municipality||||8006
12|Jose Abad Santos, Davao del Sur|Municipality||||8014
12|Kiblawan, Davao del Sur|Municipality||||8008
12|Magsaysay, Davao del Sur|Municipality||||8004
12|Malalag, Davao del Sur|Municipality||||8010
12|Malita, Davao del Sur|Municipality||||8012
12|Matanao, Davao del Sur|Municipality||||8003
12|Padada, Davao del Sur|Municipality||||8007
12|Santa Cruz, Davao del Sur|Municipality||||8001
12|Santa Maria, Davao del Sur|Municipality||||8011
12|Sarangani, Davao del Sur|Municipality||||8015
12|Sulop, Davao del Sur|Municipality||||8009
12|Asuncion, Davao del Norte|Municipality||||8102
12|Babak, Davao del Norte|Municipality||||8118
12|Carmen, Davao del Norte|Municipality||||8101
12|Kapalong, Davao del Norte|Municipality||||8113
12|Kaputian, Davao del Norte|Municipality||||8120
12|New Corella, Davao del Norte|Municipality||||8104
12|Panabo, Davao del Norte|City||||8105
12|Samal, Davao del Norte|City||||8119
12|San Mariano, Davao del Norte|Municipality||||8116
12|San Vicente, Davao del Norte|Municipality||||8103
12|Santo Tomas, Davao del Norte|Municipality||||8112
12|Tagum, Davao del Norte|City||||8100
12|Banaybanay, Davao Oriental|Municipality||||8208
12|Banganga, Davao Oriental|Municipality||||8204
12|Boston, Davao Oriental|Municipality||||8206
12|Caraga, Davao Oriental|Municipality||||8203
12|Cateel, Davao Oriental|Municipality||||8205
12|Gov. Generoso, Davao Oriental|Municipality||||8210
12|Lopon, Davao Oriental|Municipality||||8207
12|Manay, Davao Oriental|Municipality||||8202
12|Mati, Davao Oriental|City||||8200
12|San Isidro, Davao Oriental|Municipality||||8209
12|Tarragona, Davao Oriental|Municipality||||8201
13|Alamada, North Cotabato|Municipality||||9413
13|Aleosan, North Cotabato|Municipality||||9415
13|Antipas, North Cotabato|Municipality||||9414
13|Arakan, North Cotabato|Municipality||||9417
13|Banisilan, North Cotabato|Municipality||||9416
13|Carmen, North Cotabato|Municipality||||9408
13|Kabacan, North Cotabato|Municipality||||9407
13|Kidapawan, North Cotabato|City||||9400
13|Libungan, North Cotabato|Municipality||||9411
13|Magpet, North Cotabato|Municipality||||9404
13|Makilala, North Cotabato|Municipality||||9401
13|Matalam, North Cotabato|Municipality||||9406
13|Midsayap, North Cotabato|Municipality||||9410
13|M'lang, North Cotabato|Municipality||||9402
13|Pigkawayan, North Cotabato|Municipality||||9412
13|Pikit, North Cotabato|Municipality||||9409
13|Pre. Roxas, North Cotabato|Municipality||||9405
13|Tulunan, North Cotabato|Municipality||||9403
13|Alabel, Sarangani|Municipality||||9501
13|Glan, Sarangani|Municipality||||9517
13|Kiamba, Sarangani|Municipality||||9514
13|Maasim, Sarangani|Municipality||||9502
13|Maitum, Sarangani|Municipality||||9515
13|Malapatan, Sarangani|Municipality||||9516
13|Malungon, Sarangani|Municipality||||9503
13|Banga, South Cotabato|Municipality||||9511
13|General Santos City, South Cotabato|City||||9500
13|Koronadal, South Cotabato|City||||9506
13|Norala, South Cotabato|Municipality||||9508
13|Polomolok, South Cotabato|Municipality||||9504
13|Sto. Niño, South Cotabato|Municipality||||9509
13|Surallah, South Cotabato|Municipality||||9512
13|Tampacan, South Cotabato|Municipality||||9507
13|Tantangan, South Cotabato|Municipality||||9510
13|T'boli, South Cotabato|Municipality||||9513
13|Tupi, South Cotabato|Municipality||||9505
13|Bagumbayan, Sultan Kudarat|Municipality||||9810
13|Columbio, Sultan Kudarat|Municipality||||9801
13|Esperanza (Ampatuan), Sultan Kudarat|Municipality||||9806
13|Isulan, Sultan Kudarat|Municipality||||9805
13|Kalamansig, Sultan Kudarat|Municipality||||9808
13|Lebak (Salaman), Sultan Kudarat|Municipality||||9807
13|Lutayan, Sultan Kudarat|Municipality||||9803
13|Mariano Marcos, Sultan Kudarat|Municipality||||9802
13|Palimbang, Sultan Kudarat|Municipality||||9809
13|Pres., Quirino, Sultan Kudarat|Municipality||||9804
13|Sen. Ninoy Aquino, Sultan Kudarat|Municipality||||9811
13|Takurong, Sultan Kudarat|City||||9800
14|Buenavista, Agusan del Norte|Municipality||||8601
14|Butuan City, Agusan del Norte|City||||8600
14|Cabadbaran, Agusan del Norte|City||||8605
14|Carmen, Agusan del Norte|Municipality||||8603
14|Jabonga, Agusan del Norte|Municipality||||8607
14|Kitcharao, Agusan del Norte|Municipality||||8609
14|La Nieves, Agusan del Norte|Municipality||||8610
14|Magallanes, Agusan del Norte|Municipality||||8604
14|Nasipit, Agusan del Norte|Municipality||||8602
14|Remedios T. Romualdez, Agusan del Norte|Municipality||||8611
14|Santiago, Agusan del Norte|Municipality||||8608
14|Tubay, Agusan del Norte|Municipality||||8606
14|Bayugan, Agusan del Sur|City||||8502
14|Bunawan, Agusan del Sur|Municipality||||8506
14|Esperanza, Agusan del Sur|Municipality||||8513
14|La Paz, Agusan del Sur|Municipality||||8508
14|Loreto, Agusan del Sur|Municipality||||8507
14|Prosperidad, Agusan del Sur|Municipality||||8500
14|Rosario, Agusan del Sur|Municipality||||8504
14|San Francisco, Agusan del Sur|Municipality||||8501
14|San Luis, Agusan del Sur|Municipality||||8511
14|Sibagat, Agusan del Sur|Municipality||||8503
14|Sta. Josefa, Agusan del Sur|Municipality||||8512
14|Talacogon, Agusan del Sur|Municipality||||8510
14|Trento, Agusan del Sur|Municipality||||8505
14|Veruela, Agusan del Sur|Municipality||||8509
14|Alegria, Surigao del Norte|Municipality||||8425
14|Bacuag, Surigao del Norte|Municipality||||8408
14|Basilisa (Rizal), Surigao del Norte|Municipality||||8413
14|Burgos, Surigao del Norte|Municipality||||8424
14|cagdianao, Surigao del Norte|Municipality||||8411
14|Claver, Surigao del Norte|Municipality||||8410
14|Dapa, Surigao del Norte|Municipality||||8417
14|Del carmen, Surigao del Norte|Municipality||||8418
14|Dinagat, Surigao del Norte|Municipality||||8412
14|Gen. Luna, Surigao del Norte|Municipality||||8419
14|Gigaquit, Surigao del Norte|Municipality||||8409
14|Libjo (Albor), Surigao del Norte|Municipality||||8414
14|Loreto, Surigao del Norte|Municipality||||8415
14|Mainit, Surigao del Norte|Municipality||||8407
14|Malimano, Surigao del Norte|Municipality||||8402
14|Pilar, Surigao del Norte|Municipality||||8420
14|Placer, Surigao del Norte|Municipality||||8405
14|San Benito, Surigao del Norte|Municipality||||8423
14|San Francisco, Surigao del Norte|Municipality||||8401
14|San Isidro, Surigao del Norte|Municipality||||8421
14|San Jose, Surigao del Norte|Municipality||||8427
14|Sison, Surigao del Norte|Municipality||||8404
14|Socorro, Surigao del Norte|Municipality||||8416
14|Sta. Monica, Surigao del Norte|Municipality||||8422
14|Surigao City, Surigao del Norte|City||||8400
14|Tagan-an, Surigao del Norte|Municipality||||8403
14|Tubajon, Surigao del Norte|Municipality||||8426
14|Tubod, Surigao del Norte|Municipality||||8406
14|Barobo, Surigao del Sur|Municipality||||8309
14|Bayabas, Surigao del Sur|Municipality||||8303
14|Bislig, Surigao del Sur|City||||8311
14|Cagwait, Surigao del Sur|Municipality||||8304
14|Cantillan, Surigao del Sur|Municipality||||8317
14|Carmen, Surigao del Sur|Municipality||||8315
14|Carrascal, Surigao del Sur|Municipality||||8318
14|Cortez, Surigao del Sur|Municipality||||8313
14|Hinatuan, Surigao del Sur|Municipality||||8310
14|Lanuza, Surigao del Sur|Municipality||||8314
14|Lianga, Surigao del Sur|Municipality||||8307
14|Lingig, Surigao del Sur|Municipality||||8312
14|Madrid, Surigao del Sur|Municipality||||8316
14|Marihatag, Surigao del Sur|Municipality||||8306
14|San Agustin, Surigao del Sur|Municipality||||8305
14|San Miguel, Surigao del Sur|Municipality||||8301
14|Tagbina, Surigao del Sur|Municipality||||8308
14|Tago, Surigao del Sur|Municipality||||8302
14|Tandag, Surigao del Sur|City||||8300
15|Bangued, Abra|Municipality||||2800
15|Boliney, Abra|Municipality||||2815
15|Bucloc, Abra|Municipality||||2817
15|Bukay, Abra|Municipality||||2805
15|Daguioman, Abra|Municipality||||2816
15|Danglas, Abra|Municipality||||2825
15|Dolores, Abra|Municipality||||2801
15|La Paz, Abra|Municipality||||2826
15|Lacub, Abra|Municipality||||2821
15|Lagayan, Abra|Municipality||||2824
15|Lagiden, Abra|Municipality||||2807
15|Langagilang, Abra|Municipality||||2802
15|Licuan, Abra|Municipality||||2819
15|Luba, Abra|Municipality||||2813
15|Malibcong, Abra|Municipality||||2820
15|Manabo, Abra|Municipality||||2810
15|Peñarubia, Abra|Municipality||||2804
15|Pidigan, Abra|Municipality||||2806
15|Pilar, Abra|Municipality||||2812
15|Sal-Lapadan, Abra|Municipality||||2818
15|San Isidro, Abra|Municipality||||2809
15|San Juan, Abra|Municipality||||2823
15|San Quintin, Abra|Municipality||||2808
15|Tayum, Abra|Municipality||||2803
15|Tineg, Abra|Municipality||||2822
15|Tubo, Abra|Municipality||||2814
15|Villaviciosa, Abra|Municipality||||2811
15|Atok, Benguet|Municipality||||2612
15|Baguio City, Benguet|City||||2600
15|Bakun, Benguet|Municipality||||2610
15|Bokod, Benguet|Municipality||||2605
15|Bugias, Benguet|Municipality||||2607
15|Itogon, Benguet|Municipality||||2604
15|Kabayan, Benguet|Municipality||||2606
15|Kapangan, Benguet|Municipality||||2613
15|Kibungan, Benguet|Municipality||||2611
15|La Trinidad, Benguet|Municipality||||2601
15|Lepanto, Benguet|Municipality||||2609
15|Manyakan, Benguet|Municipality||||2608
15|Phil. Military Academy (PMA), Benguet|Municipality||||2602
15|Sablan, Benguet|Municipality||||2614
15|Tuba, Benguet|Municipality||||2603
15|Tublay, Benguet|Municipality||||2615
15|Aguinaldo, Ifugao|Municipality||||3606
15|Asipulo, Ifugao|Municipality||||3610
15|Banaue, Ifugao|Municipality||||3601
15|Hingyon, Ifugao|Municipality||||3607
15|Hungduan, Ifugao|Municipality||||3603
15|Kiangan, Ifugao|Municipality||||3604
15|Lagawe, Ifugao|Municipality||||3600
15|Lamut, Ifugao|Municipality||||3605
15|Mayaoyao (Mayoyao), Ifugao|Municipality||||3602
15|Potia, Ifugao|Municipality||||3608
15|Tinoc, Ifugao|Municipality||||3609
15|Balbalan, Kalinga-Apayao|Municipality||||3801
15|Calanasan, Kalinga-Apayao|Municipality||||3814
15|Conner, Kalinga-Apayao|Municipality||||3807
15|Flora, Kalinga-Apayao|Municipality||||3810
15|Kabugao, Kalinga-Apayao|Municipality||||3809
15|Liwan (Rizal), Kalinga-Apayao|Municipality||||3808
15|Lubuagan, Kalinga-Apayao|Municipality||||3802
15|Luna, Kalinga-Apayao|Municipality||||3813
15|Pasil, Kalinga-Apayao|Municipality||||3803
15|Pinukpuk, Kalinga-Apayao|Municipality||||3806
15|Pudtol, Kalinga-Apayao|Municipality||||3812
15|Sta. Marcela, Kalinga-Apayao|Municipality||||3811
15|Tabuk, Kalinga-Apayao|City||||3800
15|Tanudan, Kalinga-Apayao|Municipality||||3805
15|Tinglayan, Kalinga-Apayao|Municipality||||3804
15|Barlig, Mountain Province|Municipality||||2623
15|Baukod, Mountain Province|Municipality||||2621
15|Besao, Mountain Province|Municipality||||2618
15|Bontoc, Mountain Province|Municipality||||2616
15|Natonin, Mountain Province|Municipality||||2614
15|Paracelis, Mountain Province|Municipality||||2615
15|Sabangan, Mountain Province|Municipality||||2622
15|Sadanga, Mountain Province|Municipality||||2617
15|Sagada, Mountain Province|Municipality||||2619
15|Tadian, Mountain Province|Municipality||||2620
16|Isabela de Basilan, Basilan|Municipality||||7300
16|Lamitan, Basilan|Municipality||||7302
16|Lantawan, Basilan|Municipality||||7301
16|Maluso, Basilan|Municipality||||7303
16|Sumisip, Basilan|Municipality||||7305
16|Tipo-Tipo, Basilan|Municipality||||7304
16|Tuburan, Basilan|Municipality||||7306
16|Bacolod Grande, Lanao del Sur|Municipality||||9316
16|Balabagan, Lanao del Sur|Municipality||||9302
16|Balindong, Lanao del Sur|Municipality||||9318
16|Bayang, Lanao del Sur|Municipality||||9309
16|Binindayan, Lanao del Sur|Municipality||||9310
16|Buadiposo Buntong, Lanao del Sur|Municipality||||9714
16|Bubong, Lanao del Sur|Municipality||||9708
16|Bumbaran, Lanao del Sur|Municipality||||9320
16|Butig, Lanao del Sur|Municipality||||9305
16|Calanogas, Lanao del Sur|Municipality||||9319
16|Ganassi, Lanao del Sur|Municipality||||9311
16|Kapai, Lanao del Sur|Municipality||||9709
16|Lumba Bayabao, Lanao del Sur|Municipality||||9703
16|Lumbatan, Lanao del Sur|Municipality||||9307
16|Lumbayanague, Lanao del Sur|Municipality||||9306
16|Macador Andong, Lanao del Sur|Municipality||||9308
16|Madalum, Lanao del Sur|Municipality||||9315
16|Madamba, Lanao del Sur|Municipality||||9314
16|Maguing, Lanao del Sur|Municipality||||9715
16|Malabang, Lanao del Sur|Municipality||||9300
16|Maragong, Lanao del Sur|Municipality||||9303
16|Marantao, Lanao del Sur|Municipality||||9711
16|Marawi City, Lanao del Sur|City||||9700
16|Masiu, Lanao del Sur|Municipality||||9706
16|Mulondo, Lanao del Sur|Municipality||||9702
16|Pagayawan, Lanao del Sur|Municipality||||9312
16|Piapago, Lanao del Sur|Municipality||||9710
16|Poona Bayabao, Lanao del Sur|Municipality||||9705
16|Pualas, Lanao del Sur|Municipality||||9313
16|Ramain-Ditsaan, Lanao del Sur|Municipality||||9713
16|Saguiaran, Lanao del Sur|Municipality||||9701
16|Sultan Gumander, Lanao del Sur|Municipality||||9301
16|Tagoloan - II, Lanao del Sur|Municipality||||9321
16|Tamparan, Lanao del Sur|Municipality||||9704
16|Taraka, Lanao del Sur|Municipality||||9712
16|Tubaran, Lanao del Sur|Municipality||||9304
16|Tugaya, Lanao del Sur|Municipality||||9317
16|Wao, Lanao del Sur|Municipality||||9716
16|Ampatuan, Maguindanao|Municipality||||9609
16|Baira, Maguindanao|Municipality||||9614
16|Buldon, Maguindanao|Municipality||||9615
16|Buluan, Maguindanao|Municipality||||9616
16|Cotabato City, Maguindanao|City||||9600
16|Datu Odin Sinsuat (Dinaig), Maguindanao|Municipality||||9601
16|Datu Paglas, Maguindanao|Municipality||||9617
16|Datu Piang, Maguindanao|Municipality||||9607
16|Gen. S.K. Datun, Maguindanao|Municipality||||9618
16|Kabuntulan, Maguindanao|Municipality||||9606
16|Maganoy, Maguindanao|Municipality||||9608
16|Matanog, Maguindanao|Municipality||||9613
16|Pagalungan, Maguindanao|Municipality||||9610
16|Parang, Maguindanao|Municipality||||9604
16|South Upi, Maguindanao|Municipality||||9603
16|Sultan Kudarat, Maguindanao|Municipality||||9605
16|Sultan Sa Barongis, Maguindanao|Municipality||||9611
16|Talayan, Maguindanao|Municipality||||9612
16|Upi, Maguindanao|Municipality||||9602
16|Indanan, Sulu|Municipality||||7407
16|Jolo, Sulu|Municipality||||7400
16|Kalingalan Kalauang, Sulu|Municipality||||7416
16|Lugus, Sulu|Municipality||||7411
16|Luuk, Sulu|Municipality||||7404
16|Maimbung, Sulu|Municipality||||7409
16|Marungas, Sulu|Municipality||||7413
16|Panamao, Sulu|Municipality||||7402
16|Panglima Estino, Sulu|Municipality||||7415
16|Panguntaran, Sulu|Municipality||||7414
16|Parang, Sulu|Municipality||||7408
16|Pata, Sulu|Municipality||||7405
16|Patikul, Sulu|Municipality||||7401
16|Siasi, Sulu|Municipality||||7412
16|Talipao, Sulu|Municipality||||7403
16|Tapul, Sulu|Municipality||||7410
16|Tongkil, Sulu|Municipality||||7406
16|Balimbing, Tawi-Tawi|Municipality||||7501
16|Bongao, Tawi-Tawi|Municipality||||7500
16|Cagayan de Sulu, Tawi-Tawi|Municipality||||7508
16|Languyan, Tawi-Tawi|Municipality||||7509
16|Sapa-Sapa, Tawi-Tawi|Municipality||||7503
16|Simunol, Tawi-Tawi|Municipality||||7505
16|Sitangkai, Tawi-Tawi|Municipality||||7506
16|South Ubian, Tawi-Tawi|Municipality||||7504
16|Taganak (Turtle Island), Tawi-Tawi|Municipality||||7507
16|Tandu Bas, Tawi-Tawi|Municipality||||7502
17|Amparo Subdivision, Caloocan City (North)|Barangay|179|1||1425
17|Bagong Silang, Caloocan City (North)|Barangay|176|1||1428
17|Bagumbong/Pag-asa, Caloocan City (North)|Barangay|171|2||1421
17|Bankers Village, Caloocan City (North)|Barangay|184|2||1426
17|Capitol Parkland Subdivision, Caloocan City (North)|Barangay|177|1||1424
17|Kaybiga/deparo, Caloocan City (North)|Barangay|168|1||1420
17|Lilles Ville Subdivision, Caloocan City (North)|Barangay||||1423
17|Novaliches North, Caloocan City (North)|Barangay||1||1422
17|Tala Leprosarium, Caloocan City (North)|Barangay|185|1||1427
17|Victory Heights, Caloocan City (North)|Barangay|180|||1427
17|1 St Ave. To 7th Ave.- West, Caloocan City (South)|Barangay||||1405
17|Baesa, Caloocan City (South)|Barangay|158|1||1401
17|Fish Market, Caloocan City (South)|Barangay||||1411
17|Grace Park East, Caloocan City (South)|Barangay|89|2||1403
17|Grace Park West, Caloocan City (South)|Barangay|57|2||1406
17|Isla De Cocomo, Caloocan City (South)|Barangay|128|||1412
17|Caloocan City Cpo, Caloocan City (South)|Barangay||||1400
17|Kapitbahayan East, Caloocan City (South)|Barangay||||1413
17|Kaunlaran Village, Caloocan City (South)|Barangay|20|1||1409
17|Maypajo, Caloocan City (South)|Barangay|31|2||1410
17|San Jose, Caloocan City (South)|Barangay||2||1404
17|Sangandaan, Caloocan City (South)|Barangay||2||1408
17|Sta. Quiteria, Caloocan City (South)|Barangay||2||1402
17|University Hills, Caloocan City (South)|Barangay|80|||1407
17|Almanza, Las Pinas|Barangay||2||1750
17|Angela Village, Las Pinas|Barangay||||1749
17|Cut-cut, Las Pinas|Barangay||||1743
17|Gatchalian Subdivision, Las Pinas|Barangay||||1745
17|Las Pinas Cpo, Las Pinas|Barangay||||1740
17|Manila Doctors Village, Las Pinas|Barangay||||1748
17|Manuyo, Las Pinas|Barangay||1||1744
17|Pulang Lupa, Las Pinas|Barangay||1||1742
17|Remarville Subdivision, Las Pinas|Barangay||||1741
17|Soldiers Hills Subdivision, Las Pinas|Barangay||||1752
17|T.s. Cruz Subdivision, Las Pinas|Barangay||||1751
17|Talon, Moonwalk, Las Pinas|Barangay||1||1747
17|Verdant Acres Subdivision, Las Pinas|Barangay||||1746
17|Zapote, Las Pinas|Barangay||1||1742
17|Ayala-paseo De Roxas, Makati|Barangay||||1226
17|Bangkal, Makati|Barangay||1||1233
17|Bel-air, Makati|Barangay||1||1209
17|Cembo, Makati|Barangay||2||1214
17|Comembo, Makati|Barangay||2||1217
17|Dasmarinas Village North, Makati|Barangay||1||1221
17|Dasmarinas Village South, Makati|Barangay||1||1222
17|Forbes Park North, Makati|Barangay||1||1219
17|Forbes Park South, Makati|Barangay||1||1220
17|Fort Bonifacio (Camp), Makati|Barangay||||1201
17|Fort Bonifacio Naval Stn., Makati|Barangay||||1202
17|Greenbelt, Makati|Barangay||||1228
17|Guadalupe Nuevo, Makati|Barangay||2||1212
17|Guadalupe Viejo, Makati|Barangay||2||1211
17|Kasilawan, Makati|Barangay||1||1206
17|La Paz-singkamas-tejeros, Makati|Barangay||1||1204
17|Legaspi Village, Makati|Barangay||||1229
17|Magallanes Village, Makati|Barangay||1||1232
17|Makati Commercial Center, Makati|Barangay||||1224
17|Makati Gpo, Makati|Barangay||||1200
17|Olympia And Carmona, Makati|Barangay||1||1207
17|Palanan, Makati|Barangay||1||1235
17|Pasong Tamo 2000 Up, Ecology V, Makati|Barangay||||1231
17|Pembo, Makati|Barangay||2||1218
17|Pinagkaisahan-pitogo, Makati|Barangay||2||1213
17|Pio Del Pilar, Makati|Barangay||1||1230
17|Poblacion, Makati|Barangay||1||1210
17|Rembo (East) & Malapad Na Bato, Makati|Barangay||2||1216
17|Rembo(west), Makati|Barangay||2||1215
17|Salcedo Village, Makati|Barangay||||1227
17|San Antonio Village, Makati|Barangay||1||1203
17|San Isidro, Makati|Barangay||1||1234
17|San Lorenzo Village, Makati|Barangay||1||1223
17|Sta. Cruz, Makati|Barangay||1||1205
17|Urdaneta Village, Makati|Barangay||1||1225
17|Valenzuela, Makati|Barangay||1||1208
17|Acacia, Malabon|Barangay||2||1474
17|Araneta Subdivision, Malabon|Barangay||||1476
17|Dampalit, Malabon|Barangay||1||1480
17|Flores, Malabon|Barangay||1||1471
17|Kaunlaran Village, Malabon|Barangay||||1409
17|Longos, Malabon|Barangay||2||1472
17|Malabon, Malabon|Barangay||||1470
17|Maysilo, Malabon|Barangay||1||1477
17|Muzon, Malabon|Barangay||1||1479
17|Potrero, Malabon|Barangay||2||1475
17|Santolan, Malabon|Barangay||1||1478
17|Tonsuya, Malabon|Barangay||2||1473
17|East Edsa, Mandaluyong|Barangay||||1554
17|Greenhills South, Mandaluyong|Barangay||||1556
17|Mandaluyong Cpo, Mandaluyong|Barangay||||1550
17|Phil. Natl. Mental Hospital, Mandaluyong|Barangay||||1553
17|Shaw Boulevard, Mandaluyong|Barangay||||1552
17|Vergara, Mandaluyong|Barangay||2||1551
17|Wack Wack Golf, Mandaluyong|Barangay||1||1555
17|Binondo, Manila|Barangay||3|Binondo|1006
17|Intramuros, Manila|Barangay||5|Intramuros|1002
17|Malate, Manila|Barangay||5|Malate|1004
17|Manila CPO - Ermita, Manila|Barangay||5|Ermita|1000
17|Paco, Manila|Barangay|677|5 & 6|Paco|1007
17|Pandacan, Manila|Barangay|846|6|Pandacan|1011
17|Port Area (South), Manila|Barangay||5|Port Area|1018
17|Quiapo, Manila|Barangay||3|Quiapo|1001
17|3 Marias, Sampaloc East, Manila|Barangay|800|4|Sampaloc|1008
17|Alcantara, Sampaloc East, Manila|Barangay|434|4|Sampaloc|1008
17|Alegria, Sampaloc East, Manila|Barangay|428|4|Sampaloc|1008
17|Alex, Sampaloc East, Manila|Barangay|531|4|Sampaloc|1008
17|Algeciras, Sampaloc East, Manila|Barangay|503|4|Sampaloc|1008
17|Altura Ext., Sampaloc East, Manila|Barangay|593|4|Sampaloc|1008
17|Aly - 1, Sampaloc East, Manila|Barangay|576|4|Sampaloc|1008
17|Aly - 2, Sampaloc East, Manila|Barangay|573|4|Sampaloc|1008
17|Aly - 3, Sampaloc East, Manila|Barangay|574|4|Sampaloc|1008
17|Ansures, Sampaloc East, Manila|Barangay||4|Sampaloc|1008
17|Antipolo, Sampaloc East, Manila|Barangay|507|4|Sampaloc|1008
17|Arenas, Sampaloc East, Manila|Barangay|407|4|Sampaloc|1008
17|Arevalo, Sampaloc East, Manila|Barangay|422|4|Sampaloc|1008
17|Atis, Sampaloc East, Manila|Barangay|581|4|Sampaloc|1008
17|B. Tuazon, Sampaloc East, Manila|Barangay|584|4|Sampaloc|1008
17|Basilio, Sampaloc East, Manila|Barangay|518|4|Sampaloc|1008
17|Bataan, Sampaloc East, Manila|Barangay|555|4|Sampaloc|1008
17|Batanes, Sampaloc East, Manila|Barangay|541|4|Sampaloc|1008
17|Batanes Ext., Sampaloc East, Manila|Barangay||4|Sampaloc|1008
17|Benito, Sampaloc East, Manila|Barangay|581|4|Sampaloc|1008
17|Benny, Sampaloc East, Manila|Barangay||4|Sampaloc|1008
17|Beting, Sampaloc East, Manila|Barangay|450|4|Sampaloc|1008
17|Blumentritt, Sampaloc East, Manila|Barangay||4|Sampaloc|1008
17|Bohol, Sampaloc East, Manila|Barangay|558|4|Sampaloc|1008
